324	63	8	y	y	サザエ、つぶ貝等の方がよかった。
325	63	9	Z	Z	文句言ってすいません。
					
326	64	1	k	k	従業員：温泉に行き、間違えた事を告げられ、遠い部屋とを無駄に往復させられた。（入浴チケットが必要と言われたが、チェックアウト後の入浴時に必要な物だった）
327	64	2	k	k	朝食の場所を電話で確認したが、的確な表現でない為、何度も聞き直しが必要だった設備：特に清掃の手抜き（気づかないの？）が目立った。
328	64	3	k	k	例えば、フロント脇のガラスケース上＆中の埃、シャンデリアなど天井から吊るされた物にこびり付いた埃
					
329	65	1	Z	Z	何度も利用させて頂いてますが、今回は会社の後輩２人と宿泊させて頂きました。
330	65	2	p	p	いつもはツインの部屋でしたが、今回はトリプルだったので、お部屋が広くて、とっても快適に過ごせました！
331	65	3	p	p	お風呂も広くて、アメニティーも充実していて、後輩達は大喜びでした！！
332	65	4	kp	e	ただ、以前から思っていたのですが、お部屋のスリッパが少し古めかしく、ほつれがあり、履くのがちょっとためらわれます…でも、駅から近いし、後輩達とまた利用させて頂きたいと思います。
333	65	5	Z	Z	有難うございましたm（__）m
					
334	66	1	p	p	シングルの申込でしたがダブルへ案内して戴き有難うございました。
335	66	2	p	p	場所も部屋の設備も申し分なく、朝食や新聞のサービスも嬉しいですね。
336	66	3	y	y	欲を言えば金庫とズボンプレッサーは全室に欲しいですね。
					
337	67	1	Z	Z	二度目の宿泊です。
338	67	2	p	p	部屋は広くてきれいで、大浴場もとても良いです。
339	67	3	k	k	ただただ残念なのは他の方の書き込みにもあったようにテレビが貧相なのことと、大浴場での学生さんたちの行動です。
340	67	4	pk	e	解決は難しいかもしれませんが、分かって宿泊すれば非常に良いホテルです。
					
341	68	1	pk	k	スタッフの方々の対応は素晴らしく気持ちよかったのですが、部屋の換気扇のフィルターの掃除をあまりしてない様で詰まり気味な為に効きが悪かった。
342	68	2	k	k	あと、お風呂の栓が劣化しているせいか、お湯が漏れて少なくなっていくのが判った…
					
343	69	1	p	p	到着時と、ｏｕｔ時のフロントの対応は親切で良かったのですが。
344	69	2	k	k	夕食での、料理内容には値段の割には（他の温泉地と比較するとパストールは高い方です）失望しました。
345	69	3	k	k	飛騨牛ステーキでしたが出されてメーンの肉には、脂身が半分くらい占めていて私の年齢では。
346	69	4	k	k	とても、食べれるステーキではなく。
347	69	5	k	k	サラダバーでの種類も少なく。
348	69	6	k	k	付帯のドレシングも１週類と言う、お粗末さで。
349	69	7	k	k	ワインも、二種類しかなくチョイスができなかったです。
350	69	8	k	k	サラダバーにしても、ソフトドリンクでも種類が少ない。
351	69	9	k	k	これでは、ファミレスより悪いなあ・・なんて、同宿した友達とも言ったものです。
352	69	10	Z	Z	三ヶ月まえからの、予約申し込みをして楽しみに、行ったのですが。
353	69	11	k	k	残念ながら、失望しました。
354	69	12	e	e	ちなみに、朝食ではどこのホテルでも出されてる、和洋料理バイキングだったので可も、不可もない内容でした。
355	69	13	p	p	ただ、救われたのはフロントの対応の良さと温泉は、気に入れました。
					
356	70	1	p	p	朝食バイキングはありがたかったです。
357	70	2	ke	k	部屋はエレベーターのすぐそばを割り当てられ、また壁紙が少しはがれかかったりしていましたが、まぁ出張ですので過不足はありませんでした。
358	70	3	Z	Z	同僚がホテルのインターネット申し込みで予約をしていたのですが、楽天より200円安く、かつミネラルウォーターサービスとなっていました。
359	70	4	Z	Z	価格重視の方は、要チェックです。
					
360	71	1	Z	Z	年末に家族で利用しました。
361	71	2	Z	Z	フロントでちょっとしたアメニティを頂けました。
362	71	3	p	p	子供用のスリッパと歯ブラシを用意していただき、嬉しくてビックリしました。
363	71	4	kp	e	私たちが宿泊した日は残念ながら大浴場が利用できませんでしたが、その分、広い部屋に安く泊まれました。
364	71	5	k	k	夜、外出しましたが、周りにあまりお店が無く、ちょっと困りました。
365	71	6	k	k	コンビニもまあまあ歩かないとなかったので、子供連れの私たちにはちょっと大変でした。
366	71	7	k	k	あと、ホテルの駐車場の入り口があまり大きく表示されていなかったので、分かりにくかったです。
					
367	72	1	k	k	食事がパン２種類ってのは正直がっかりでした。
368	72	2	pk	e	焼きたてたのは嬉しいけど，さすがにたった２種類のパンはそう何回も口に運べるものではなく・・・・。
369	72	3	kp	e	コーヒーもイマイチ，オレンジジュースは美味かった！
370	72	4	k	k	料金を改めてキーカードを差し込んで支払う方法は正直面倒です。
371	72	5	y	y	カウンターで出来ないものでしょうか？
					
372	73	1	Z	Z	先日は大変お世話になりました☆
373	73	2	p	p	"宿泊でディズニーリゾートに行くのは初めてだったのでドキドキしていましたが,事前の問い合わせや予約などとても親切に対応してくださり,本当に安心しましたo（^-^）o今回は彼氏の誕生日ということで,ルームサービスなどを頼んだのですが,細かいところまで要望を聞いてくださり,気をつかっていただいて,おかげで最高のプレゼントになりました☆"
374	73	3	Z	Z	感謝でいっぱいです!
375	73	4	p	p	"設備に関して・・・お風呂が,綺麗だし景色もよくて気持ちよかったです★"
376	73	5	p	p	コンビニやディズニーお土産売り場があるのも便利でした☆
377	73	6	y	y	"あえて言えば,24時間営業にしてもらえると,さらに助かるな,と思います。"
378	73	7	p	p	朝食のバイキングも種類が豊富で美味しかったです☆
379	73	8	p	p	設備・サービス共に最高でした♪
380	73	9	p	p	是非また宿泊させてください最高の思い出をありがとうございました!!
					
381	74	1	Z	Z	県庁近くで用事があったため利用させて頂きました。
382	74	2	ep	e	施設自体が古いビジネスホテルのためか、ハード面は感動するほどのものはなかったですが、立地がとても都合良かったです。
383	74	3	ky	k	駐車場が狭いため、フロントに鍵を預けるようになっていて車の移動をされるのですが、雰囲気でわかっていたものの、チェックインの時にホテル側で車の移動をすることがある旨伝えて頂けると更に親切で良かったなと思いました。
					
384	75	1	Z	Z	お世話になりました。
385	75	2	p	p	食事もおいしく量も良かったです。
386	75	3	p	p	豆乳鍋が気に入りました。
387	75	4	p	p	お風呂は熱い方が好きなので、とても良かったです。
388	75	5	p	p	特に露天風呂が良かったです。
389	75	6	p	p	私たち３人とも背が低いので、仲居さんが気を利かせて、小さいサイズの浴衣を用意してくださったのが嬉しかったです。
