行ID,文書ID,文書内ID,anotation1,anotation2,文,サービス,立地,部屋,設備・アメニティー,風呂,食事,その他
2421,455,17,p,p,他方、外の音は入ってこないので、それはグッド。,,,,,,,1
2422,455,18,k,k,・浴室のシャンプー、ボディソープ等が安物。,,,,,1,,
2423,455,19,y,y,もうちょっといいものが欲しいです。,,,,,,,1
2424,455,20,p,Z,色々書きましたが、是非また利用させてください。,,,,,,,1
,,,,,,,,,,,,
2425,456,1,p,p,道頓堀の街中まで歩いて数分でとても便利な立地です。,,1,,,,,
2426,456,2,pe,p,部屋もとてもきれいで宿泊に何の問題もありません。,,,1,,,,
2427,456,3,k,k,ただ、ちょっとせまいかな。。。,,,1,,,,
2428,456,4,p,p,目の前に吉野家があり、朝食からガッツり食べることができます。,,,,,,,1
2429,456,5,p,p,ホテル内にも居酒屋があるので、飲むこともできます。,,,,,,1,
2430,456,6,p,p,近くにある、宮崎肉巻きおにぎりの店もあわせてお勧めです。,,,,,,,1
,,,,,,,,,,,,
2431,457,1,eyky,k,普通のホテルです朝食バイキングの料理選択の終了時間が９時３０分でしたあと３０分は欲しい２０分に到着し食べ始めるとお店は閉店モードで食器ガシャガシャやかましいコーヒーのミルクまで仕舞わなくてもよろしいかと,,,,,,1,
,,,,,,,,,,,,
2432,458,1,Z,Z,始めてお世話になりました。,,,,,,,1
2433,458,2,p,p,まず、とても好印象なホテルで気に入りました。,,,,,,,1
2434,458,3,p,p,場所は駅から見えてわかりやすい。,,1,,,,,
2435,458,4,kp,e,私は地下道から行ったので少し迷いましたが、地上に出たらすぐわかりました。,,1,,,,,
2436,458,5,p,p,部屋は清潔で、特に狭いと感じませんでした。,,,1,,,,
2437,458,6,k,k,浴槽が狭いのが欠点でしょうか。,,,,,1,,
2438,458,7,k,k,また、飲料の自販機が少なく感じます。,,,,,,,1
2439,458,8,p,p,朝食はとても良かったです。,,,,,,1,
2440,458,9,p,p,メニューのバリエーションが多くて、あれなら食べるものが無かったとはならないでしょう。,,,,,,1,
2441,458,10,y,y,個人的には生卵が欲しかった。,,,,,,1,
2442,458,11,Z,Z,言えば用意してもらえたかもしれませんが。,,,,,,,1
2443,458,12,Z,Z,またの機会があればよろしくお願い致します。,,,,,,,1
,,,,,,,,,,,,
2444,459,1,Z,Z,新聞広告で激安プランを発見し楽天トラベルで確認したら同プランがあり即予約しました。,,,,,,,1
2445,459,2,Z,Z,更にポイントが使えたので２人で１万円という価格でした。,,,,,,,1
2446,459,3,p,p,書き込みを熟読しある程度の覚悟はしていましたがチェックイン時の対応は２人共とても感じが良く（カワナさん？）大きい男性も感じが良く期待しました。,1,,,,,,
2447,459,4,ek,k,が・・・部屋に入り狭さや山側の景色は問題ありませんでしたが床の汚さと椅子に穴が空いているのには参りました。,,,1,,,,
2448,459,5,k,k,悲しかったのは入った瞬間カビ臭くエアコンをつけると埃のせいでしょうか目が痛くなり鼻をかんだティッシュはまさにカビ臭く使えませんでした。,,,1,,,,
2449,459,6,e,Z,食事の内容は値段からして文句は言えませんね。,,,,,,1,
2450,459,7,o,Z,蟹足（たらば？ずわい？）が食べられるだけで有難いと思わなければですね。,,,,,,1,
2451,459,8,e,Z,お風呂もたまたま空いていたので何も不自由はありませんでした。,,,,,1,,
2452,459,9,p,p,チェックアウト時の若くて綺麗な女性も感じが良かったので従業員の皆様は素晴らしいと思いました。,1,,,,,,
2453,459,10,k,k,いくら安くてもカビ臭い部屋は我慢出来ないので多分２度目はないと思いますが従業員の皆様頑張ってください。,,,,,,,1
,,,,,,,,,,,,
2454,460,1,ep,p,不要なサービスや備品は無いが、必要なものは良いものがそろっており、ベッドも大きくて、大変よかったです。,,,1,1,,,
2455,460,2,p,p,立地も、天王寺からすぐなのに繁華街ではなく静かで、隣にコンビニもあり便利でした。,,1,,,,,
2456,460,3,k,k,ただ、テレビのチャンネルがあっておらず、渡された番組表もずいぶん前に発行されたもののようで、実際の番組とは違っており、新聞のテレビ欄のコピーのほうがよかったです。,,,,1,,,
2457,460,4,k,k,あと、部屋と大浴場の脱衣場が汗の蒸れた臭いがしたのが不思議でした。（部屋には空気清浄機があったのに）,,,,,1,,
2458,460,5,p,p,しかしいずれにせよ、不快という範疇のものではなく、良いホテルだったと思います。,,,,,,,1
,,,,,,,,,,,,
2459,461,1,k,k,お風呂が入りにくい。,,,,,1,,
,,,,,,,,,,,,
2460,462,1,p,p,立地条件がよく、フロントの人もすごく丁寧でかんじがよかつた。,1,1,,,,,
2461,462,2,p,p,こんなに低料金で宿泊できるなんて、感動です。,,,,,,,1
2462,462,3,Z,Z,高知の人間だけど、機会があったら又宿泊したいです。,,,,,,,1
2463,462,4,k,k,ひとつ残念なのが、客室の階に上がったときと、部屋に入ったとき何か臭かつた（たばこのにおいかな？）,,,1,,,,
,,,,,,,,,,,,
2464,463,1,Z,Z,ビジネスで二週間連泊しました。,,,,,,,1
2465,463,2,p,p,鳴門海峡を一望する部屋からの眺めは素晴らしく、温泉大浴場も清潔で気持ち良く利用させてもらい、仕事の疲れを癒すことが出来ました。,,1,,,,,
2466,463,3,k,k,ただフロントのサービスには若干難がありました。,1,,,,,,
2467,463,4,pk,e,男性スタッフは笑顔で対応してくれたのですが、女性のスタッフは笑顔や挨拶がなく、不審者を見るような目つきに感じました。,1,,,,,,
2468,463,5,k,k,また部屋の掃除がされておらず、フロントの女性にそのことを告げるといきなり「本当ですか?」という返事が返ってきました。,1,,1,,,,
2469,463,6,k,k,信用していないという意味ではないと思いますが、一流ホテルのフロントスタッフの言葉としては不適切ではないでしょうか?,1,,,,,,
2470,463,7,p,p,それ以外は希望通りのサービスをしてもらえましたし、周辺の静かな環境や設備は今まで利用したホテルの中でも高ランクですので、機会があれば次回は家族を連れて泊まりに行きたいと思います。,1,,1,,,,1
,,,,,,,,,,,,
2471,464,1,y,Z,ビジネスプラン（チェックインが24時以降の時等）五千円があると助かります,,,,,,,1
,,,,,,,,,,,,
2472,465,1,Z,Z,母娘で箱根観光のとき利用しました。,,,,,,,1
2473,465,2,pkp,e,露天風呂は雰囲気がありますちょっと狭いかなご飯は夜食をルームサービスをとりましたがおいしかったです。,,,,,1,1,
2474,465,3,e,e,アクセスはシャトルバスがあるので不便はないです。,,1,,,,,
,,,,,,,,,,,,
2475,466,1,Z,Z,新潟に来た時はいつも利用しております。,,,,,,,1
2476,466,2,p,p,フロントの方の対応が良いのと、部屋が綺麗なのが良いですね。,1,,1,,,,
2477,466,3,y,y,後は朝食がバイキングになったら良いな〜。,,,,,,1,
2478,466,4,Z,Z,なんて思っています。,,,,,,,1
,,,,,,,,,,,,
2479,467,1,Z,Z,バースデイプラン、今回初めての利用でした。,,,,,,,1
2480,467,2,Z,Z,利用した理由は以下の3点。,,,,,,,1
2481,467,3,Z,Z,○以前ＪＴＢに勤める知人が薦めていたこと。,,,,,,,1
2482,467,4,p,p,"○3,900円と料金が安かったこと。",,,,,,,1
2483,467,5,Z,Z,○前日、他のホテルに宿泊し、飽きないように。,,,,,,,1
2484,467,6,pk,e,良かった点：○長岡駅に最も近い○お湯の出が良い○安い○広い改善をお願いしたい点：○空調が古い設備のようで、使用しなかった。,,1,1,1,1,,
2485,467,7,y,y,○大浴場が欲しい○大きめの安い駐車場,,,,,1,,
,,,,,,,,,,,,
2486,468,1,py,e,交通の便もよく、部屋もきれいで快適でしたが、預けておいた荷物を部屋に運んでくれればなおよいと思います。,1,1,,,,,
2487,468,2,k,k,また、連泊時に清掃の方が直接入ってきたのにはびっくりしました（ロックはしていましたが・・・）。,1,,,,,,
2488,468,3,pk,e,それ以外はすべてよかったのに残念です。,,,,,,,1
,,,,,,,,,,,,
2489,469,1,p,p,予約がとれない時以外、札幌に行く際には宿泊させていただいていますが、いつも最高のサービスをしていただき、大変満足させていただいています。,1,,,,,,1
2490,469,2,k,k,強いて言うなら、エーデルホフ宿泊の楽しみであります温泉にちょっとだけ不満があります。,,,,,1,,
2491,469,3,k,k,それは営業時間が短いということです。,1,,,,,,
2492,469,4,y,y,早朝から営業するとかしていただけないものかと。,1,,,,,,
2493,469,5,y,y,あと、ラウンジの食事メニューの時間（軽食と飲み物ではないメニュー）をもっと遅くまでやってもらえたらなーといつも思います。,,,,,,1,
2494,469,6,k,k,たしか２０時か２１時で食事メニューがさげられるのではなかったではないでしょうか？,,,,,,1,
,,,,,,,,,,,,
2495,470,1,p,p,無料駐車場やコーヒー無料など設備やサービスは満点に近いので、松山市に宿泊する時はいつもこのホテルです。,1,,,,,1,
2496,470,2,k,k,ただ唯一の不満はインターネットの無線LANの回線状態が安定していないことで、アンテナが１本しかたたず速度が遅くたまに回線が切れます。,,,,1,,,
2497,470,3,e,e,まあこれはホテルというより、無線LANの問題なので仕方ない事と思います。,,,,,,,1
2498,470,4,p,p,ただ、価格も非常にリーズナブルで部屋も綺麗なので女性でも安心して宿泊できるお勧めのホテルと思います。,,,1,,,,1
2499,470,5,p,p,インターネットを使用しない人には十分満足できるホテルと思います。,,,,1,,,
,,,,,,,,,,,,
2500,471,1,p,p,なんと言っても立地が素晴らしいです。,,1,,,,,
2501,471,2,p,p,空港から直接チェックイン、アウトできるのは利用者としては便利です。,,1,,,,,
2502,471,3,p,p,施設は、やはり年期が入ってきた印象は受けますが、清潔感はあります。,,,,,,,1
2503,471,4,y,y,部屋のライトがもう少し明るくできるとうれしいのですが・・・それと、ルームサービスの食事内容ももうちょっと充実してもらえるとうれしいです。,,,1,,,1,
,,,,,,,,,,,,
2504,472,1,Z,Z,その節はお世話になりました。,,,,,,,1
2505,472,2,p,p,記念日予約でこちらの色々な要望に丁寧に対応いただきましたこと、大変感謝しております。,1,,,,,,1
2506,472,3,p,p,おかげさまで楽しい旅になりました。,,,,,,,1
2507,472,4,Z,Z,しいて言うなれば、予約の内容の変更しようとした際バイキングを和食会席へのアップグレードは最初の問い合わせ時はプラス3000円と伺っていたところ日を改めて実際変更の依頼を連絡したところ「ご予約のプランでは3000円では用意できません」との回答でした。,1,,,,,1,
2508,472,5,k,k,最初の問い合わせの時とは違うもので結局プラン変更はしませんでした。,,,,,,,1
2509,472,6,k,k,最初の問い合わせを受けて頂いた方がプランを確認していなかったということだったのでしょうか？,,,,,,,1
2510,472,7,k,k,あとフロアによって浴衣がバラバラなのもちょっと私達は作務衣タイプで丈が短く、他のフロアの方はパジャマタイプの方もいらっしゃったので失礼ながらも交換していただきました。,,,,1,,,
2511,472,8,y,y,統一感があるほうがいいのではないかと思います。,,,,,,,1
2512,472,9,k,k,なんか差別されてるみたいな感じがします。,,,,,,,1
2513,472,10,p,p,色々と申し上げましたが、お風呂も砂風呂も良く楽しく過ごさせていただきました。,,,,,1,,
