69	471	I decided to go with Medium silver blue with gray leather interior
69	472	I love it
69	473	We have put 1299 miles on our Sonata since May 31, 2008
69	474	No problems so far
69	475	I enjoy driving it.
70	476	Gave in to the wife's wishes to go for the quirky styling and better gas mileage
70	477	It sure gets it's share of thumbs-ups and curious looks, which is good because we have sign graphics for our business on the back window
70	478	Unexpected 30.5mpg mileage for her daily 140-mile roundtrip to a new office, 50% better mileage than our Pathfinder
70	479	This alone will save us $200 a month
70	480	I like a lot of features, esp
70	481	with the SL package, and some I don't like, see below.
71	482	I recently purchased a TDI Sportwagen with the panorama sunroof and 6-speed manual
71	483	I have driven the car about 500 miles
71	484	I have averaged 39 MPG and have gotten up to 46 on longer highway trips
71	485	The size is perfect, roomy back seat and plenty of cargo space
71	486	The huge sunroof really brightens up the black interior
71	487	The car is plenty peppy and a lot of fun to drive
71	488	Overall I am very satisfied so far.
72	489	This is the best Caravan yet and we have 7 in the extended family
72	490	The only thing that would be nice is if the drivers seat would lower all the way to the floor
72	491	very nice workmanship and a very tight vehicle
72	492	I am a mechanic and drove several of these before buying the 4.0
72	493	My daughter did too so get one while you can folks.
73	494	I got this car to knock around and get to work instead of driving my gas gulping 07 4runner
73	495	I am really impressed on how it rides and the styling of the corolla
73	496	I have the regular model and it has all of the features that the other models do except it does not have power windows
73	497	The engine is strong for a 1.8 liter and has ample pull with a smooth transmission
73	498	I love the color I got; its called Capri sea metallic which is a nice light green metallic and I have beige interior
73	499	The gas mileage is excellent
73	500	I'm averaging 38 mpg
74	501	Just bought my Honda Fit Sport-it was love at first sight
74	502	Great car, Honda has at least a 9+, in this one
74	503	Interstate driving is a breeze, When I started looking I was gong to check out the Toyota Yaris, but stopped by the Honda dealer first, and that is as far as I got
74	504	It rides great, is sporty looking, and has great fuel mileage and it's not even broke in yet
75	505	I had my Accord for 13 months total, put over 20k miles on it
75	506	I could not stand the uncomfortable seats any longer
75	507	The headrests bothered me because they would push my head forward no matter which height they were at and the seats were rather hard and the lumbar support did not provide much satisfaction
75	508	Honda Customer Service told me that they cannot do anything for me at this time as the seats and headrest are designed to safety regulations and if they have a recall, they would let me know
75	509	Last week, I traded it in for a well equipped 2009 S80, which stickered for $42k and I bought it for $32k
75	510	The seats are much more comfortable and I no longer have back pain when driving.
76	511	Sadly, this is our last Accord for a while
76	512	We have had all the brake issues described before
76	513	Ours was fixed under warranty 5 times and now we are told we are on our own by Honda
76	514	The service bulletin everyone is waiting on is not coming
76	515	The '10's will be out next month, so 2 years and no fix is just that
76	516	No fix
76	517	The cycling of the exterior lights is just annoying
76	518	Its much worse than Hondas past that only did it when the compressor kicked in and was not that noticeable
76	519	And yes we were very disappointed in the seat comfort of the EXL model compared to years past
76	520	Traded it for a Venza at 45k, sadly we are done with Honda, the quality and customer service is just not there anymore
77	521	I have just completed my first 3 months of owning a BMW
77	522	The performance of the car on the road is as advertised
77	523	Stupidly fast!! Steering a little tight in the parking lot, but exceptional as you get going
77	524	I absolutely love the sound of the twin turbo charged engine, and the effortless ease at which the car accelerates
77	525	My only major gripe with the car is the interior
77	526	Whilst the quality of the material is ok, it's way too plain and dull for a $50,000 sports sedan
77	527	I think it is the worst interior off all the cars competing in this segment
77	528	The interior of the Audi, Benz, Lexus, and Cadillac is a lot better
77	529	BMW, take note!
78	530	"We love this car! We test drove the Flex and that was all it took to say ""we'll buy it!"" Our last car was a Toyota Avalon, but the Flex simply is a better ride"
78	531	My wife and I are getting older so we wanted comfort, which the Flex excels at for both short trips around town and long trips when we visit our grandchildren 300 miles away
78	532	We use the built in Travel Link to check Live Weather Radar, Gas station prices and local movie listings! Cool! So many people have stopped us to ask about the Flex and told us they love the look! Even the 20 something bank teller at the drive through this week
78	533	Definitely a head turner with the white roof! Our friends all want to drive our car!
79	534	I've had no problems with the engine, but everything inside this car rattles...the dash, the door panel....and it drives you insane!! Poor, poor fit and finish
79	535	Sounds like loose change is inside the door
79	536	"Took to dealer and of course they drove it on a smooth road and ""couldn't reproduce"""
79	537	Also when steering wheel is in upper position, can't see the odometer
79	538	Automatic locking everything also drives you insane when getting groceries etc
79	539	out of the trunk and back seat...the doors keep locking (found a way to disable the rear door auto-lock, but the trunk eludes me
79	540	When you close trunk, doors automatically lock...then you have to unlock them again!
80	541	I purchased a 2009 VW Rabbit, after looking at other cars in its class, including the Mitsubish Lancer GTS, Mazda 3, and Subaru Impreza
80	542	While I think I could have been happy with any of the other cars mentioned, I truly love my Rabbit
